-8.125	-13.125	-14.375	-18.125	-20.625	-28.125	-29.375	-28.75	-33.125	-48.125	-46.25	-34.375	-40	-33.125	-35	-36.25	-37.5	-38.75
-4.375	-13.75	-8.75	-16.875	-19.375	-25	-25.625	-27.5	-34.375	-43.75	-41.25	-36.25	-39.375	-31.25	-40	-33.125	-38.75	-38.75
-4.375	-12.5	-8.125	-13.75	-19.375	-23.75	-27.5	-29.375	-37.5	-45.625	-38.75	-36.25	-38.75	-35	-41.875	-31.25	-38.125	-40
-6.875	-13.75	-9.375	-15.625	-19.375	-23.125	-30	-31.25	-37.5	-44.375	-40.625	-35.625	-35	-35.625	-38.75	-33.75	-38.75	-40.625
-7.5	-13.125	-8.75	-13.125	-20.625	-26.25	-26.875	-31.25	-36.875	-44.375	-40.625	-34.375	-34.375	-38.125	-35.625	-31.875	-38.125	-37.5
-6.25	-11.875	-10	-17.5	-21.875	-26.25	-22.5	-30	-35.625	-45	-40	-38.125	-38.75	-36.25	-30.625	-29.375	-35.625	-36.25
-4.375	-13.75	-15.625	-16.875	-23.75	-24.375	-26.875	-31.25	-36.875	-46.875	-37.5	-35.625	-40	-33.125	-30	-30.625	-34.375	-40
-6.875	-12.5	-15	-14.375	-21.875	-23.75	-30	-32.5	-40	-45.625	-40.625	-35.625	-38.125	-34.375	-38.125	-31.875	-36.25	-39.375
-8.75	-11.25	-10	-14.375	-23.75	-23.75	-30	-30	-40	-41.25	-43.75	-38.75	-36.25	-38.75	-43.75	-32.5	-40	-35.625
-7.5	-9.375	-10.625	-17.5	-23.75	-26.25	-28.125	-29.375	-35.625	-47.5	-41.875	-33.125	-38.75	-36.875	-38.75	-31.875	-40	-36.875
-5.625	-12.5	-9.375	-13.75	-23.75	-26.25	-25.625	-27.5	-36.25	-41.875	-39.375	-34.375	-41.875	-38.125	-36.25	-32.5	-39.375	-38.125
-3.75	-9.375	-11.25	-15.625	-21.25	-23.75	-26.25	-26.875	-35.625	-41.25	-40	-33.75	-38.75	-35.625	-37.5	-30.625	-39.375	-40
-8.75	-11.25	-11.25	-18.75	-21.25	-26.875	-23.75	-29.375	-35.625	-45.625	-42.5	-33.75	-40.625	-31.25	-38.125	-30	-36.875	-40
-7.5	-11.875	-11.25	-16.875	-25	-28.125	-23.75	-26.875	-33.125	-46.25	-40.625	-38.125	-40.625	-31.25	-39.375	-33.125	-38.125	-37.5
-7.5	-11.25	-10	-18.125	-23.75	-25.625	-27.5	-25.625	-33.75	-46.25	-40	-38.75	-38.75	-33.125	-39.375	-35	-35.625	-38.75
-5.625	-10	-13.75	-18.125	-20.625	-26.25	-28.75	-29.375	-34.375	-44.375	-40	-35.625	-40.625	-32.5	-35.625	-31.875	-34.375	-41.25
-6.25	-9.375	-13.125	-18.75	-21.875	-25	-26.875	-30.625	-32.5	-43.125	-38.125	-32.5	-36.25	-30.625	-36.875	-28.125	-34.375	-36.875
-10	-8.75	-8.75	-16.875	-25.625	-23.75	-26.875	-27.5	-37.5	-44.375	-38.125	-34.375	-38.75	-33.125	-38.125	-30	-38.75	-38.125
-6.875	-10.625	-10	-14.375	-26.25	-25.625	-26.25	-28.125	-37.5	-43.125	-40	-36.25	-40.625	-31.875	-36.875	-30.625	-36.25	-38.125
-3.125	-10	-13.75	-14.375	-23.75	-24.375	-24.375	-31.25	-36.875	-43.75	-40.625	-38.75	-41.25	-28.75	-36.875	-34.375	-34.375	-38.125
-5.625	-11.875	-11.875	-18.125	-23.75	-20.625	-26.25	-29.375	-36.875	-47.5	-40	-37.5	-40.625	-33.75	-37.5	-31.875	-38.125	-38.125
-7.5	-15	-10.625	-15.625	-23.125	-26.25	-30	-27.5	-35.625	-47.5	-42.5	-31.25	-40	-35.625	-36.25	-35	-36.875	-38.125
-6.875	-14.375	-10.625	-15.625	-23.125	-27.5	-30	-34.375	-37.5	-46.25	-39.375	-30.625	-43.75	-35	-35	-38.125	-33.75	-35
-7.5	-14.375	-13.75	-16.875	-25	-28.125	-29.375	-31.875	-41.25	-45.625	-39.375	-33.125	-40.625	-35	-38.125	-32.5	-36.875	-37.5
-3.75	-10.625	-13.125	-16.25	-26.875	-26.875	-27.5	-29.375	-41.25	-45.625	-43.125	-30.625	-37.5	-38.75	-39.375	-34.375	-35.625	-40.625
-5	-9.375	-13.75	-13.75	-25.625	-23.125	-25	-30	-36.875	-46.25	-40.625	-30.625	-38.75	-40	-41.875	-34.375	-33.125	-36.875
-9.375	-14.375	-11.875	-14.375	-25.625	-25	-24.375	-28.75	-37.5	-43.75	-39.375	-33.125	-35.625	-36.25	-43.75	-34.375	-36.875	-37.5
-5.625	-16.875	-10	-19.375	-25.625	-26.875	-25.625	-30	-36.25	-40.625	-38.75	-35.625	-36.875	-33.75	-41.875	-35	-38.125	-35.625
-3.125	-11.875	-11.875	-19.375	-23.75	-24.375	-25.625	-29.375	-38.125	-43.125	-41.25	-38.125	-39.375	-33.125	-43.125	-33.125	-38.125	-38.75
-5	-10.625	-16.25	-15.625	-25.625	-24.375	-23.125	-33.125	-40	-41.25	-41.875	-36.25	-39.375	-30	-41.875	-33.75	-33.75	-43.125
-7.5	-9.375	-11.875	-19.375	-27.5	-23.125	-21.875	-33.75	-36.875	-40.625	-39.375	-31.25	-38.125	-30.625	-40	-31.875	-31.875	-40.625
-10	-10	-14.375	-18.75	-28.75	-25.625	-24.375	-28.125	-35.625	-45.625	-41.25	-35	-38.75	-33.125	-40	-30.625	-33.75	-37.5
-6.25	-10.625	-11.25	-15	-25.625	-20.625	-28.75	-29.375	-35.625	-42.5	-39.375	-35.625	-39.375	-31.875	-40	-35.625	-38.75	-36.875
-3.125	-13.75	-10.625	-20	-24.375	-20.625	-31.25	-33.125	-36.25	-39.375	-35	-36.875	-41.25	-30.625	-40.625	-31.875	-38.125	-36.875
-3.75	-11.25	-12.5	-19.375	-26.25	-21.25	-30	-30	-36.25	-42.5	-38.125	-38.125	-36.875	-33.125	-39.375	-29.375	-36.25	-37.5
-5	-10	-14.375	-13.75	-26.875	-21.25	-27.5	-30.625	-38.75	-43.125	-40	-38.125	-36.25	-30	-41.875	-30.625	-33.75	-40
-6.875	-10	-12.5	-16.875	-26.25	-24.375	-25.625	-32.5	-41.875	-43.75	-41.875	-35	-37.5	-33.125	-42.5	-31.25	-32.5	-36.25
-8.125	-12.5	-13.75	-16.25	-26.875	-23.75	-26.25	-28.125	-37.5	-42.5	-42.5	-33.125	-38.125	-37.5	-40.625	-31.875	-33.75	-34.375
-5.625	-11.25	-10	-14.375	-24.375	-22.5	-29.375	-28.125	-35.625	-43.75	-40	-30	-36.875	-34.375	-39.375	-30	-33.125	-33.125
-6.875	-8.75	-8.125	-19.375	-27.5	-26.25	-30.625	-29.375	-38.125	-43.125	-35.625	-34.375	-40.625	-30.625	-39.375	-31.25	-36.25	-40
-8.75	-12.5	-13.75	-23.125	-24.375	-27.5	-27.5	-28.75	-37.5	-43.125	-36.875	-35	-40	-32.5	-40	-33.125	-38.125	-37.5
-6.875	-16.875	-11.875	-18.125	-23.125	-25	-25.625	-30	-33.75	-45	-41.25	-33.125	-35.625	-35.625	-40	-31.875	-38.125	-36.875
-8.75	-12.5	-8.125	-18.125	-23.125	-24.375	-26.875	-29.375	-35.625	-44.375	-40	-30	-37.5	-33.75	-38.125	-32.5	-38.125	-41.25
-8.75	-9.375	-11.875	-16.25	-26.25	-21.875	-28.75	-31.875	-40	-38.75	-41.25	-35	-41.25	-33.125	-36.875	-33.75	-38.75	-40.625
-8.75	-11.875	-14.375	-13.75	-26.875	-22.5	-30	-30	-33.125	-40	-39.375	-34.375	-38.75	-30.625	-39.375	-31.875	-35.625	-37.5
-10.625	-13.75	-13.125	-15.625	-22.5	-20.625	-30.625	-30	-32.5	-45	-36.25	-33.125	-38.75	-30	-40	-31.875	-35	-38.75
-8.125	-16.875	-11.875	-16.875	-23.125	-18.75	-26.25	-28.125	-35.625	-45	-37.5	-32.5	-41.875	-33.125	-40	-31.875	-38.125	-37.5
-5.625	-15.625	-12.5	-10	-23.125	-20.625	-26.25	-30	-33.75	-41.875	-38.75	-33.125	-42.5	-35	-36.25	-30.625	-36.25	-38.75
-6.25	-15	-20	-13.75	-25	-24.375	-28.125	-31.875	-31.875	-43.75	-39.375	-35.625	-39.375	-35	-39.375	-29.375	-36.875	-38.75
-8.75	-14.375	-18.125	-17.5	-21.875	-23.125	-30	-30.625	-34.375	-40	-36.875	-38.125	-33.125	-35	-44.375	-31.875	-38.75	-40.625
-7.5	-12.5	-13.125	-16.875	-21.25	-22.5	-25.625	-30.625	-37.5	-38.75	-40.625	-36.25	-31.875	-31.875	-44.375	-36.875	-40	-37.5
-9.375	-11.25	-10.625	-13.75	-24.375	-23.125	-25.625	-34.375	-40.625	-36.875	-43.125	-37.5	-35.625	-31.875	-40.625	-35	-39.375	-38.75
-8.125	-14.375	-13.75	-18.125	-23.75	-20	-30	-30	-42.5	-40	-43.75	-38.75	-38.75	-33.75	-33.125	-31.875	-38.75	-36.25
-5	-14.375	-15.625	-21.25	-22.5	-20	-28.75	-30	-41.25	-44.375	-43.75	-33.125	-38.75	-36.25	-36.25	-33.125	-38.125	-35.625
-5.625	-13.75	-11.25	-21.25	-20.625	-19.375	-28.125	-28.125	-38.125	-43.125	-40.625	-32.5	-38.125	-35	-38.75	-34.375	-35	-37.5
-2.5	-15	-11.875	-20	-21.25	-23.125	-26.25	-26.25	-32.5	-43.125	-41.875	-36.875	-36.875	-32.5	-41.25	-34.375	-38.125	-36.875
-3.75	-10	-16.875	-16.25	-21.25	-25	-25	-23.125	-35.625	-43.125	-40	-35.625	-38.75	-30.625	-39.375	-35	-41.25	-33.125
-8.125	-11.25	-15.625	-15.625	-22.5	-23.125	-25	-23.125	-35.625	-41.25	-40.625	-34.375	-38.125	-30	-36.875	-31.25	-36.875	-31.875
-6.25	-11.875	-10.625	-18.125	-20.625	-20	-25.625	-25	-33.125	-42.5	-41.875	-34.375	-40	-32.5	-39.375	-30	-37.5	-36.875
-5.625	-11.25	-12.5	-18.75	-20.625	-21.25	-25.625	-30.625	-36.875	-42.5	-39.375	-35	-41.875	-38.75	-40	-30.625	-38.75	-36.875
-3.75	-11.25	-16.25	-15.625	-26.25	-26.25	-24.375	-32.5	-36.875	-41.25	-40	-36.875	-37.5	-37.5	-38.75	-30	-40	-36.875
-5	-14.375	-13.75	-16.25	-25	-25.625	-22.5	-33.75	-38.125	-42.5	-40.625	-35.625	-39.375	-36.25	-41.25	-31.875	-38.125	-37.5
-5.625	-13.125	-12.5	-19.375	-23.125	-23.75	-23.75	-30	-36.25	-43.125	-41.25	-35.625	-38.125	-36.25	-39.375	-31.25	-36.875	-31.875
-7.5	-10.625	-15.625	-19.375	-21.25	-28.125	-26.875	-24.375	-38.125	-46.875	-40	-36.25	-40	-33.125	-37.5	-30.625	-36.25	-31.875
-9.375	-14.375	-16.25	-19.375	-23.125	-26.25	-30	-25	-38.125	-46.25	-41.25	-32.5	-40	-31.25	-38.75	-33.125	-31.875	-34.375
-8.125	-17.5	-8.125	-15.625	-25.625	-24.375	-29.375	-26.25	-37.5	-42.5	-42.5	-31.25	-35.625	-34.375	-39.375	-37.5	-31.25	-36.875
-7.5	-16.25	-9.375	-15.625	-23.75	-20	-28.125	-27.5	-36.875	-40.625	-40.625	-31.25	-36.875	-31.875	-38.125	-33.125	-35	-38.125
-9.375	-15	-12.5	-16.875	-19.375	-19.375	-23.125	-29.375	-35.625	-43.125	-40	-30	-37.5	-25.625	-40	-33.75	-36.875	-41.25
-10	-10.625	-13.125	-15.625	-20	-22.5	-20.625	-33.75	-40	-41.875	-41.25	-31.25	-35.625	-29.375	-40	-33.125	-36.25	-40.625
-8.125	-9.375	-13.75	-18.125	-24.375	-25	-22.5	-31.25	-40.625	-41.875	-40.625	-36.25	-35.625	-30.625	-38.125	-36.25	-38.125	-40
-13.125	-10.625	-9.375	-19.375	-25.625	-21.875	-25.625	-30.625	-40	-40	-42.5	-36.875	-39.375	-30.625	-35.625	-31.875	-38.125	-38.125
-14.375	-12.5	-7.5	-15.625	-24.375	-22.5	-27.5	-29.375	-36.875	-41.875	-43.75	-36.25	-40.625	-31.875	-33.125	-32.5	-36.25	-36.25
-9.375	-10	-8.125	-18.75	-23.75	-23.125	-28.75	-29.375	-33.75	-45	-40.625	-33.125	-38.125	-33.75	-34.375	-37.5	-33.75	-38.75
-10	-10	-15.625	-15.625	-20.625	-21.875	-25.625	-31.25	-35.625	-47.5	-39.375	-31.875	-40.625	-31.875	-39.375	-32.5	-36.875	-35.625
-6.25	-14.375	-15.625	-16.875	-20	-23.75	-23.125	-31.875	-37.5	-40.625	-41.875	-31.875	-40.625	-36.875	-39.375	-34.375	-36.25	-34.375
-1.875	-13.125	-10	-20	-20.625	-27.5	-20	-27.5	-37.5	-36.25	-40.625	-32.5	-40.625	-35.625	-36.875	-36.875	-35.625	-36.875
-4.375	-10	-10	-18.125	-19.375	-26.875	-23.125	-28.125	-31.25	-38.125	-39.375	-33.125	-39.375	-31.875	-38.75	-36.25	-35.625	-38.75
-5.625	-12.5	-8.125	-18.75	-20	-23.125	-25	-31.25	-31.25	-40.625	-41.25	-35.625	-39.375	-30.625	-38.75	-30	-34.375	-40.625
-8.125	-15	-10	-17.5	-21.25	-24.375	-25	-31.25	-32.5	-43.125	-40	-33.75	-40	-33.125	-40	-29.375	-33.75	-38.75
-3.75	-11.25	-10	-14.375	-20.625	-27.5	-26.875	-32.5	-31.25	-43.125	-38.75	-38.125	-41.875	-33.75	-38.75	-33.125	-34.375	-36.875
0.625	-11.25	-9.375	-14.375	-21.875	-25	-29.375	-30.625	-32.5	-40.625	-38.125	-39.375	-40	-31.875	-35	-34.375	-38.125	-39.375
-6.875	-10	-10.625	-19.375	-21.25	-20	-29.375	-27.5	-38.75	-38.125	-40.625	-34.375	-38.75	-33.125	-38.75	-34.375	-33.75	-38.125
-14.375	-10	-10	-20	-20.625	-20	-26.875	-28.75	-40.625	-41.25	-42.5	-30	-37.5	-31.25	-39.375	-33.75	-35	-39.375
-10.625	-11.25	-13.125	-16.875	-20.625	-21.25	-28.75	-32.5	-36.875	-43.125	-43.125	-30	-32.5	-30.625	-39.375	-35	-33.125	-38.125
-7.5	-9.375	-12.5	-17.5	-20	-22.5	-30	-34.375	-36.875	-41.875	-40	-36.25	-30.625	-31.875	-41.25	-33.75	-36.25	-38.75
-6.875	-8.125	-11.25	-20.625	-21.25	-21.875	-28.75	-30	-36.875	-40.625	-42.5	-31.875	-36.25	-30.625	-39.375	-36.875	-40	-39.375
-5	-10	-11.25	-19.375	-20	-18.125	-28.75	-26.875	-40.625	-40	-45.625	-28.75	-41.25	-30	-36.875	-31.875	-38.125	-38.75
-5.625	-14.375	-10.625	-16.875	-24.375	-17.5	-26.25	-26.25	-39.375	-41.875	-41.875	-30.625	-38.125	-28.75	-38.125	-33.125	-37.5	-36.25
-8.75	-13.125	-12.5	-13.75	-25.625	-20	-25.625	-28.75	-40.625	-45.625	-37.5	-36.25	-36.25	-33.125	-40.625	-35	-38.75	-39.375
-8.125	-10.625	-11.875	-10.625	-25.625	-23.125	-24.375	-30	-36.25	-40.625	-37.5	-34.375	-39.375	-35	-38.125	-35	-40	-41.25
-1.25	-11.875	-10.625	-11.875	-20.625	-23.125	-22.5	-28.75	-34.375	-40.625	-40	-33.75	-38.75	-33.125	-36.875	-40	-40.625	-40.625
-2.5	-10.625	-10.625	-16.875	-20	-23.75	-26.875	-30.625	-36.875	-43.75	-40	-36.25	-37.5	-30.625	-38.75	-35.625	-39.375	-36.875
-6.875	-8.75	-11.25	-15.625	-17.5	-25.625	-30	-33.125	-40	-46.25	-39.375	-36.875	-37.5	-32.5	-36.875	-32.5	-38.125	-33.75
-6.875	-8.75	-10.625	-14.375	-15	-23.125	-28.75	-34.375	-39.375	-43.125	-39.375	-37.5	-36.875	-35.625	-33.125	-33.75	-35.625	-35
-8.125	-10.625	-11.875	-15	-20.625	-23.75	-26.875	-30.625	-39.375	-40.625	-40	-35.625	-38.75	-33.125	-37.5	-35	-36.25	-35
-6.875	-10	-10.625	-18.75	-22.5	-25.625	-26.25	-30	-35.625	-40	-38.75	-33.75	-41.875	-30	-38.125	-30	-37.5	-36.875
-5.625	-12.5	-11.875	-21.25	-23.75	-25.625	-25.625	-30	-36.25	-40.625	-39.375	-31.875	-38.75	-30	-38.125	-30.625	-38.75	-35.625
-10	-14.375	-13.75	-20	-23.125	-25.625	-25	-29.375	-33.125	-43.75	-38.75	-35	-34.375	-28.75	-38.125	-33.75	-39.375	-35
-8.75	-14.375	-15	-20	-21.875	-24.375	-25.625	-31.875	-32.5	-43.75	-36.875	-34.375	-36.25	-30.625	-40	-34.375	-36.25	-37.5
-6.875	-10.625	-10	-13.75	-21.875	-27.5	-27.5	-30.625	-38.125	-40	-38.125	-33.75	-38.125	-33.125	-40.625	-31.875	-37.5	-38.125
-6.25	-10.625	-8.75	-17.5	-19.375	-23.75	-26.25	-30	-36.25	-38.125	-41.875	-35.625	-36.25	-36.875	-38.75	-32.5	-35.625	-39.375
-9.375	-10	-10	-16.875	-18.75	-21.875	-27.5	-30.625	-35.625	-39.375	-41.875	-34.375	-37.5	-38.75	-38.75	-32.5	-35.625	-36.25
-6.875	-9.375	-12.5	-16.25	-21.875	-23.75	-25.625	-33.75	-34.375	-39.375	-44.375	-36.25	-38.125	-38.125	-40.625	-33.75	-36.875	-31.875
-6.875	-6.875	-16.875	-12.5	-27.5	-24.375	-28.125	-29.375	-31.875	-41.875	-42.5	-37.5	-39.375	-35.625	-39.375	-32.5	-35.625	-33.75
-6.875	-3.125	-13.125	-14.375	-24.375	-22.5	-30	-28.75	-35.625	-41.25	-40	-35.625	-39.375	-29.375	-36.875	-33.125	-35	-36.25
-9.375	-9.375	-13.125	-12.5	-19.375	-21.875	-27.5	-29.375	-37.5	-43.125	-40	-38.125	-35	-30	-40	-33.75	-34.375	-37.5
-8.75	-15	-11.875	-16.25	-21.25	-26.875	-22.5	-30.625	-35.625	-40.625	-42.5	-36.25	-32.5	-30.625	-40	-35	-31.25	-35.625
-7.5	-14.375	-10	-19.375	-23.125	-25	-24.375	-28.75	-37.5	-41.25	-40.625	-33.125	-38.75	-31.875	-37.5	-33.75	-33.125	-35
-5	-13.125	-10.625	-17.5	-25.625	-24.375	-28.125	-28.75	-36.875	-38.125	-36.25	-36.875	-43.125	-37.5	-40	-35	-38.75	-36.875
-8.125	-8.125	-10.625	-16.25	-24.375	-25	-26.25	-34.375	-36.875	-37.5	-38.75	-31.25	-41.25	-34.375	-39.375	-33.125	-38.75	-40.625
-6.875	-5	-10	-16.875	-21.875	-26.25	-23.75	-33.125	-38.75	-37.5	-40	-31.25	-39.375	-33.75	-39.375	-34.375	-33.125	-37.5
-8.125	-8.125	-12.5	-17.5	-20	-27.5	-21.875	-30.625	-38.75	-40.625	-40	-34.375	-35	-33.75	-36.875	-33.125	-32.5	-31.875
-10	-13.125	-15	-18.125	-18.125	-22.5	-21.25	-31.875	-36.25	-40	-40.625	-33.125	-36.25	-30.625	-35.625	-30	-34.375	-38.125
-9.375	-15	-13.75	-15.625	-16.875	-20	-23.75	-31.25	-36.875	-40	-38.75	-33.75	-38.125	-31.875	-36.875	-30	-33.75	-37.5
-8.125	-13.75	-10.625	-15	-20	-20.625	-26.875	-30	-38.125	-40	-33.125	-34.375	-36.875	-35	-39.375	-33.75	-33.75	-37.5
-7.5	-7.5	-5.625	-16.25	-20.625	-21.875	-26.875	-30	-38.75	-44.375	-35.625	-33.125	-35.625	-33.75	-36.875	-34.375	-33.125	-38.75
-9.375	-9.375	-8.75	-16.25	-16.875	-25.625	-26.875	-30	-36.25	-44.375	-36.25	-34.375	-36.25	-31.875	-38.75	-34.375	-34.375	-36.875
-8.125	-10.625	-10.625	-17.5	-20	-26.875	-26.25	-28.75	-36.25	-41.875	-37.5	-34.375	-36.25	-33.75	-36.25	-36.875	-35	-36.875
-8.125	-15.625	-10.625	-15	-23.75	-23.125	-23.125	-33.125	-33.75	-40.625	-40	-36.25	-38.125	-34.375	-36.875	-36.875	-35.625	-36.875
-8.75	-14.375	-10	-16.25	-28.75	-23.125	-25	-30	-34.375	-40.625	-40	-35	-35.625	-35.625	-40	-35	-33.75	-38.75
-8.75	-12.5	-8.75	-20	-26.25	-23.75	-27.5	-27.5	-38.125	-39.375	-36.875	-34.375	-38.125	-30.625	-36.25	-33.125	-33.75	-33.125
-10.625	-13.125	-11.25	-20.625	-19.375	-28.125	-28.125	-30.625	-36.875	-40	-38.125	-36.25	-38.125	-30	-37.5	-33.75	-35.625	-33.125
-11.25	-13.125	-12.5	-15	-17.5	-21.875	-28.75	-30	-36.25	-41.875	-39.375	-38.75	-40	-35	-38.125	-35.625	-32.5	-40
-9.375	-13.125	-10.625	-10	-18.75	-22.5	-27.5	-29.375	-35.625	-42.5	-40	-37.5	-38.75	-33.125	-40.625	-36.25	-32.5	-40
-5	-10.625	-11.875	-16.875	-23.125	-24.375	-24.375	-30	-38.125	-40.625	-39.375	-34.375	-36.25	-30	-41.875	-34.375	-35	-39.375
-6.25	-10	-11.875	-17.5	-26.25	-28.125	-28.75	-32.5	-37.5	-45.625	-38.75	-35.625	-33.75	-30	-40	-33.125	-36.25	-35.625
-8.125	-10.625	-10	-15	-24.375	-25.625	-28.125	-31.25	-37.5	-45.625	-40	-39.375	-35.625	-30	-38.75	-32.5	-38.125	-38.125
-7.5	-11.875	-11.25	-10.625	-20.625	-25.625	-26.25	-30.625	-35.625	-45.625	-36.875	-35.625	-33.75	-33.125	-40	-32.5	-39.375	-40.625
-6.875	-8.75	-12.5	-13.75	-20	-25	-30	-30.625	-34.375	-44.375	-39.375	-35	-34.375	-33.125	-40.625	-35	-35.625	-40.625
-10	-6.875	-10	-14.375	-20	-25.625	-27.5	-32.5	-38.125	-40	-40	-34.375	-34.375	-33.75	-40	-36.875	-36.875	-38.75
-9.375	-10	-10.625	-18.125	-19.375	-24.375	-26.25	-26.875	-36.25	-33.75	-40	-35.625	-35	-31.875	-40	-32.5	-37.5	-33.75
-6.875	-11.875	-10.625	-18.125	-20.625	-26.25	-25.625	-24.375	-38.125	-39.375	-36.875	-38.125	-36.25	-33.75	-38.75	-30.625	-35.625	-35.625
-9.375	-10.625	-8.125	-17.5	-18.125	-22.5	-23.75	-28.125	-40.625	-42.5	-36.875	-34.375	-40.625	-36.25	-39.375	-35	-35.625	-39.375
-8.75	-6.25	-8.125	-16.25	-21.875	-21.875	-24.375	-28.75	-39.375	-40.625	-36.25	-33.125	-36.25	-35	-36.875	-37.5	-38.75	-39.375
-8.75	-11.25	-10	-16.875	-23.75	-23.125	-28.125	-26.875	-40.625	-38.125	-37.5	-35.625	-35	-31.25	-38.75	-35	-36.875	-38.125
-10	-11.25	-12.5	-18.125	-23.125	-20	-28.75	-30	-37.5	-43.75	-39.375	-34.375	-34.375	-31.875	-37.5	-37.5	-36.25	-33.125
-6.875	-8.75	-10.625	-17.5	-20	-19.375	-29.375	-31.25	-31.25	-41.875	-39.375	-34.375	-35	-35	-35.625	-36.875	-36.875	-34.375
-6.25	-10	-11.875	-15.625	-20.625	-23.125	-26.875	-35	-33.75	-41.25	-36.875	-38.125	-35	-38.125	-35	-38.125	-38.75	-35.625
-5.625	-10	-13.75	-15.625	-25	-23.125	-28.125	-32.5	-36.25	-40	-36.875	-35.625	-36.25	-35.625	-36.25	-37.5	-33.75	-35.625
-3.75	-10	-14.375	-13.75	-23.125	-22.5	-23.75	-28.125	-36.875	-39.375	-39.375	-33.75	-37.5	-36.25	-38.125	-37.5	-33.75	-39.375
-6.875	-10.625	-13.125	-14.375	-20	-22.5	-24.375	-23.75	-38.75	-40.625	-37.5	-34.375	-37.5	-35.625	-36.875	-37.5	-35.625	-36.875
-8.75	-6.875	-11.25	-18.125	-20	-23.75	-27.5	-26.25	-38.75	-43.125	-41.25	-36.25	-36.25	-32.5	-37.5	-35.625	-35	-37.5
-8.125	-5.625	-8.75	-15	-18.75	-21.25	-25.625	-26.875	-35.625	-45	-41.25	-36.25	-36.875	-29.375	-39.375	-36.875	-38.125	-39.375
-9.375	-8.75	-9.375	-11.875	-19.375	-21.25	-25	-26.25	-33.125	-43.125	-39.375	-35.625	-40.625	-30.625	-41.25	-38.75	-36.875	-33.75
-11.25	-10	-10	-13.125	-24.375	-23.125	-26.875	-23.75	-33.125	-42.5	-40.625	-36.875	-39.375	-30.625	-41.25	-35	-34.375	-36.25
-9.375	-9.375	-13.125	-18.125	-23.125	-21.875	-25.625	-29.375	-35.625	-40.625	-41.25	-34.375	-36.875	-33.75	-38.125	-33.125	-35.625	-39.375
-4.375	-8.125	-10	-16.875	-20	-21.25	-25.625	-30	-36.875	-40.625	-40	-30.625	-35.625	-31.875	-37.5	-35	-39.375	-40.625
-5.625	-9.375	-9.375	-18.125	-23.125	-20	-23.75	-28.125	-36.25	-40.625	-38.75	-35.625	-36.875	-26.25	-40	-36.875	-36.25	-41.25
-8.75	-8.75	-11.875	-16.875	-22.5	-21.875	-25.625	-28.125	-33.125	-38.75	-34.375	-36.25	-35.625	-28.125	-35.625	-37.5	-35.625	-39.375
-10.625	-10	-8.125	-15	-20.625	-27.5	-24.375	-28.125	-34.375	-40	-34.375	-38.125	-33.125	-31.25	-35	-35	-37.5	-38.75
-8.125	-8.75	-8.75	-17.5	-20.625	-28.125	-22.5	-26.875	-35.625	-43.75	-40.625	-35.625	-35	-30	-33.125	-33.75	-40	-38.125
-7.5	-6.875	-11.25	-19.375	-18.125	-25.625	-25	-28.125	-36.875	-41.25	-40	-35.625	-35.625	-30.625	-33.125	-33.75	-40	-40
-9.375	-10	-10	-14.375	-20.625	-25	-30	-30	-33.125	-41.875	-41.25	-34.375	-38.75	-35	-38.125	-35.625	-37.5	-40.625
-10	-10	-11.25	-11.25	-25	-26.25	-28.75	-30	-30.625	-40	-42.5	-34.375	-40.625	-35.625	-36.875	-38.125	-35.625	-38.125
-4.375	-11.875	-11.875	-13.125	-23.75	-26.25	-24.375	-28.75	-35	-37.5	-40	-34.375	-40	-35	-38.125	-38.125	-39.375	-37.5
-4.375	-14.375	-10.625	-13.75	-22.5	-25.625	-23.125	-33.125	-35.625	-38.75	-38.125	-36.875	-40	-35	-38.125	-36.875	-35.625	-38.125
-5	-11.875	-8.75	-15.625	-20	-21.875	-23.75	-33.75	-40.625	-39.375	-38.125	-35.625	-36.875	-38.125	-36.875	-38.125	-34.375	-36.875
-9.375	-7.5	-10.625	-20	-20	-20	-26.25	-30	-42.5	-39.375	-36.25	-32.5	-36.25	-31.875	-39.375	-41.875	-34.375	-35
-7.5	-5.625	-9.375	-18.125	-20	-22.5	-28.125	-26.875	-36.875	-41.25	-35	-36.25	-36.25	-29.375	-41.25	-37.5	-36.875	-35
-6.875	-6.875	-12.5	-13.75	-21.875	-23.125	-30.625	-30	-33.125	-39.375	-33.75	-37.5	-35.625	-31.875	-39.375	-31.875	-36.875	-36.875
-8.75	-10	-9.375	-14.375	-22.5	-23.75	-28.125	-35	-36.875	-35.625	-39.375	-36.875	-33.125	-32.5	-37.5	-35	-33.75	-34.375
-10	-15	-8.125	-16.25	-20	-20	-31.25	-34.375	-36.25	-38.125	-40	-36.875	-31.875	-30.625	-39.375	-31.875	-31.875	-35
-11.25	-10.625	-8.75	-15.625	-18.75	-21.25	-28.75	-30.625	-35	-39.375	-38.75	-36.875	-31.875	-32.5	-41.875	-30.625	-33.125	-40
-8.75	-12.5	-13.125	-20.625	-20.625	-22.5	-26.875	-33.125	-37.5	-36.875	-37.5	-36.875	-31.25	-31.875	-37.5	-38.125	-34.375	-38.125
-5.625	-12.5	-14.375	-19.375	-20	-21.875	-25	-34.375	-40	-33.75	-38.75	-35	-34.375	-32.5	-36.875	-40	-37.5	-38.75
