500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
425	272792.60	20.736	2.25	6.9	129.01	-29.56	-2.04	0	0	1.96	6.84	1.3	-1	0	0	-8.48	562.15	
426	273100.30	23.286	4.7	3.75	132.18	-31.665	0.903	0	0	4.53	6.31	3.75	-1	0	0	-4.11	255.45	
427	273638.70	23.672	3	5.5	129.53	-28.722	-1.69	0	0	2.51	6.64	1.65	-1	0	0	-7.55	179.45	
428	273648.80	17.778	1.8	3.35	58.51	-30.208	-1.69	0	0	1.66	2.84	1.5	-1	0	0	-8.55	189.55	
429	273676.20	13.596	3.05	4.2	62.54	-27.979	-2.244	0	0	2.88	4.5	2.25	-1	0	0	-3.78	217.00	
430	273925.20	27.804	3.1	6.9	183.5	-27.039	-0.911	0	0	2.03	6.91	1.85	-1	0	0	-10.97	466.00	
431	273998.80	35.986	1.85	4.95	155.31	-28.503	-1.982	0	0	1.54	4.23	1.3	-1	0	0	-18.64	539.60	
432	274647.80	30.332	2.55	7.15	199.01	-28.561	-1.428	0	0	2.4	7.47	1.8	-1	0	0	-10.11	574.15	
433	275091.10	8.94	4.15	0.15	23.05	-27.986	0.393	0	0	3.07	0.21	0.15	-1	0	0	-2.33	403.10	
434	275205.80	18.062	2.1	3.05	61.25	-28.627	-0.386	0	0	1.67	3.67	1.65	-1	0	0	-8.65	517.75	
435	275849.60	13.472	3.5	3.95	63.7	-28.518	1.384	0	0	3.15	4.26	1.6	-1	0	0	-3.42	547.20	
436	276512.90	32.459	4.4	5.4	223.91	-28.343	0.503	0	0	3.89	6.93	3.4	-1	0	0	-6.68	596.10	
437	276736.70	27.345	3.4	7.25	186.62	-28.569	-1.362	0	0	3.03	6.56	1.85	-1	0	0	-7.21	205.50	
438	277491.30	19.782	2.9	4.1	83.3	-28.416	2.747	0	0	2.16	3.52	1.8	-1	0	0	-7.31	345.75	
439	277643.90	11.301	1.65	3.55	36.82	-28.984	1.202	0	0	1.53	0.42	0.3	-1	0	0	-5.92	498.35	
440	277710.50	20.197	3	6.3	125.51	-29.326	-0.393	0	0	2.59	6.04	1.65	-1	0	0	-6.23	564.90	
441	277775.80	19.228	3	6.9	132.77	-29.494	-0.211	0	0	2.4	8.05	1.85	-1	0	0	-6.4	15.75	
442	278294.20	23.323	1.8	5	106.26	-30.23	0.794	0	0	1.68	4.31	1.15	-1	0	0	-11.12	534.15	
443	278572.00	13.188	2.4	1.35	27.51	-27.789	0.612	0	0	2.15	0.52	0.15	-1	0	0	-4.9	197.60	
444	278924.10	21.392	2.6	5.3	109.95	-28.962	-1.581	0	0	2.31	5.34	1.85	-1	0	0	-7.41	549.70	
445	278940.30	20.911	4.15	4.65	133.67	-26.813	-1.581	0	0	4	5.8	3.4	-1	0	0	-4.18	565.90	
446	279615.80	25.312	3.45	5.3	140.63	-27.592	-0.918	0	0	2.84	4.99	2.15	-1	0	0	-7.14	12.55	
447	279798.40	18.099	2.55	4.5	78.86	-28.525	-1.465	0	0	2.32	4.11	1.1	-1	0	0	-6.23	195.25	
448	279920.70	20.656	2.3	4.4	88.51	-29.377	-0.168	0	0	1.92	3.67	1.6	-1	0	0	-8.59	317.50	
449	279957.10	27.206	2.65	5.55	150.51	-27.716	-2.259	0	0	2.48	5.7	1.6	-1	0	0	-8.79	353.85	
450	279985.70	28.627	2.25	5.75	159.71	-29.13	0.197	0	0	2.07	5.81	1.65	-1	0	0	-11.05	382.45	
451	280161.10	16.044	2.25	4.3	67.79	-29.37	-0.67	0	0	2.13	4.1	1.5	-1	0	0	-6.03	557.90	
452	280193.20	14.798	2.2	4.85	68.01	-27.753	1.151	0	0	2.08	2.45	1.45	-1	0	0	-5.7	589.95	
453	280368.70	25.691	4.7	5.7	170.71	-29.858	1.122	0	0	4.5	7	3.6	-1	0	0	-4.56	151.10	
454	280680.80	12.976	2.1	0.25	16.56	-27.84	-0.67	0	0	2.03	0.28	0.15	-1	0	0	-5.11	463.25	
455	280741.60	18.441	3	4.35	90.79	-31.148	-1.02	0	0	2.53	5.67	1.95	-1	0	0	-5.82	523.95	
456	281323.20	21.465	2.7	4	90.04	-28.277	-1.188	0	0	2.1	5.13	1.85	-1	0	0	-8.17	491.15	
457	281831.40	23.461	3.3	5.25	135.77	-31.818	0.568	0	0	3.15	6.48	2.3	-1	0	0	-5.97	385.00	
458	282066.30	15.898	4.6	2.1	73.31	-33.611	-0.663	0	0	4.48	5.26	3.55	-1	0	0	-2.84	5.50	
459	282917.40	22.434	2.85	4.55	109.59	-28.226	-0.568	0	0	2.52	5.04	2.25	-1	0	0	-7.12	242.25	
460	283146.30	26.74	3.15	5.95	164.94	-29.312	0.612	0	0	2.95	6.21	1.9	-1	0	0	-7.24	471.10	
461	283214.90	22.106	2.85	4.2	93.83	-30.244	2.71	0	0	2.69	4.5	1.8	-1	0	0	-6.56	539.75	
462	283303.60	12.168	4.1	2.5	50.36	-31.068	-1.005	0	0	3.96	3.1	2.7	-1	0	0	-2.46	13.95	
463	283330.70	23.468	2.05	8.85	169.39	-28.824	0.342	0	0	1.89	7.16	0.8	-1	0	0	-9.93	41.05	
464	283522.30	27.104	3.9	5.9	177.56	-27.949	-0.976	0	0	3.71	7.03	2.8	-1	0	0	-5.84	232.65	
465	284958.20	26.499	3.3	6.55	169.09	-27.527	-2.062	0	0	3.12	6.45	2.35	-1	0	0	-6.8	439.80	
466	285926.60	34.339	3.1	5.75	196.3	-29.465	1.056	0	0	2.68	6.36	2.1	-1	0	0	-10.26	179.35	
467	286016.40	19.76	2.75	6.5	117.4	-31.039	-0.546	0	0	2.55	4.16	1.7	-1	0	0	-6.21	269.20	
468	286182.00	27.986	3.15	6.8	172.39	-29.778	1.457	0	0	2.87	6.73	2.15	-1	0	0	-7.81	434.80	
469	286481.10	10.849	3.1	0.95	24.76	-28.911	-0.721	0	0	1.84	1.32	0.45	-1	0	0	-4.71	119.50	
470	286549.10	16.896	2.35	3.65	61.05	-29.159	-0.452	0	0	1.4	3.85	1.4	-1	0	0	-9.65	187.50	
471	286816.70	19.993	3.65	4.6	101.04	-30.762	-0.532	0	0	3.51	5.09	2.05	-1	0	0	-4.56	455.05	
472	287125.30	25.392	2.45	6.35	148.15	-29.188	-0.597	0	0	1.86	5.31	1.1	-1	0	0	-10.91	149.30	
473	287478.50	28.438	1.7	6.3	162.2	-29.297	-0.729	0	0	1.57	5.97	1.35	-1	0	0	-14.49	502.50	
474	287720.90	20.277	2	5.35	103.35	-28.649	-0.729	0	0	1.72	3.89	1.35	-1	0	0	-9.45	130.50	
475	288074.60	29.654	4.75	6.1	208.24	-28.299	0.503	0	0	4.11	7.67	3.35	-1	0	0	-5.78	484.15	
476	289193.60	24.088	3.75	5.85	150.2	-28.357	-0.75	0	0	3.43	6.91	2.45	-1	0	0	-5.62	374.40	
477	289349.70	23.337	4.45	5.15	151.26	-29.618	0.408	0	0	4.32	5.92	2.95	-1	0	0	-4.32	530.50	
478	289691.30	25.159	2.05	6	131.22	-30.47	0.838	0	0	1.91	5.51	1.2	-1	0	0	-10.51	257.75	
479	289866.70	20.809	4.4	4.4	116.47	-28.962	0.474	0	0	3.75	6	2.65	-1	0	0	-4.44	433.05	
480	289914.30	15.075	4.65	1.8	58	-31.097	1.698	0	0	4.48	1.76	1.65	-1	0	0	-2.69	480.70	
481	290096.30	17.596	3.2	4	82.91	-31.199	-1.45	0	0	3.06	4.75	0.9	-1	0	0	-4.59	48.25	
482	290157.20	11.745	4.2	1.55	37.74	-30.048	2.703	0	0	3.87	0.93	0.65	-1	0	0	-2.43	109.15	
483	290799.10	9.654	2.45	0.15	13.19	-30.798	-0.721	0	0	2.36	0.25	0.15	-1	0	0	-3.28	136.70	
484	290948.40	10.718	3.55	3.1	43.25	-28.969	-0.211	0	0	2.89	2.29	0.3	-1	0	0	-2.96	286.00	
485	291605.70	29.581	4.45	5.9	191.69	-28.751	0.954	0	0	3.77	6.56	3	-1	0	0	-6.28	328.85	
486	291819.90	15.862	4.25	3.8	79.58	-30.368	-1.465	0	0	3.66	5.15	3.05	-1	0	0	-3.47	543.10	
487	292286.70	21.924	3.7	5	126.77	-29.137	-0.699	0	0	3.24	6.05	2.7	-1	0	0	-5.42	395.45	
488	292678.20	18.543	4.45	4.9	117.43	-28.11	-0.306	0	0	4.06	6.94	3.6	-1	0	0	-3.66	172.55	
489	292742.60	11.971	2.4	4.1	47.89	-27.898	-1.618	0	0	2.1	2.51	0.4	-1	0	0	-4.57	237.00	
490	293338.80	18.703	4.6	1.15	68.12	-31.505	-1.465	0	0	4.48	3.28	3.15	-1	0	0	-3.34	218.85	
491	293132.70	14.987	4.75	1.95	61.12	-31.279	0.131	0	0	4.6	4.25	3.4	-1	0	0	-2.61	12.65	
492	293670.70	22.376	2.3	5.4	118.27	-29.516	0.495	0	0	2.14	5.69	1.55	-1	0	0	-8.36	550.70	
493	293733.30	21.88	3.05	6.65	136.19	-29.669	0.758	0	0	2.46	6.94	1.7	-1	0	0	-7.12	75.70	
494	293824.40	16.467	2.05	5.05	73.65	-30.47	2.011	0	0	1.57	4.31	0.2	-1	0	0	-8.38	166.85	
495	295617.10	16.984	4.6	5.2	100.3	-29.05	0.882	0	0	4.49	5.17	2.9	-1	0	0	-3.03	116.25	
496	296000.70	32.255	4.55	6.9	253.2	-26.784	-1.894	0	0	3.88	8.73	3.45	-1	0	0	-6.64	499.90	
497	296462.70	9.989	3.85	0.45	25.08	-29.749	3.373	0	0	3.31	0.51	0.15	-1	0	0	-2.41	347.50	
498	296513.90	18.448	2.15	5.4	87.79	-28.445	1.151	0	0	2.01	4.42	1.55	-1	0	0	-7.33	398.75	
499	296545.30	28.328	3.8	5.45	171.76	-29.086	-0.678	0	0	3.32	6.26	2.75	-1	0	0	-6.82	430.10	
500	296694.90	11.629	3.9	2.9	51.78	-29.618	0.495	0	0	3.63	4.18	2.2	-1	0	0	-2.57	579.75	
