500	Time (ms)	Amplitude	Rise (ms)	Decay (ms)	Area	Baseline	Noise	Group	Channel	10-90Rise	HalfWidth	Rise50	Peak Dir	Burst#	BurstE#	10-90Slope	Rel Time	
425	61967.95	15.813	2.25	10.85	160.87	-50.362	-2.39	0	0	2.14	1.3	1.2	-1	0	0	-5.91	489.55	
426	61974.15	21.136	1.9	3.45	71.85	-53.257	-2.39	0	0	1.76	3.76	1.15	-1	0	0	-9.58	495.75	
427	62151.75	31.175	2.95	4.3	147	-49.681	-1.37	0	0	2.69	5.14	2.35	-1	0	0	-9.26	58.95	
428	62388.75	20.511	2	3.95	77.08	-51.005	1.057	0	0	1.84	3.2	1.3	-1	0	0	-8.94	295.95	
429	62455.85	25.944	1.7	6.65	145.17	-48.881	0.423	0	0	1.55	5.86	0.9	-1	0	0	-13.4	363.05	
430	62641.60	25.925	2.6	6.25	159.49	-50.591	-0.037	0	0	2.45	7.15	2.2	-1	0	0	-8.48	548.80	
431	62699.60	17.412	1.2	6.55	79.76	-48.026	0.331	0	0	1.08	3.76	0.35	-1	0	0	-12.89	606.80	
432	62792.40	39.771	1.6	5	172.82	-48.302	-0.331	0	0	1.37	4.08	1.2	-1	0	0	-23.26	85.20	
433	63081.60	47.098	2.9	4.45	202.55	-50.536	-1.462	0	0	1.9	4.67	1.5	-1	0	0	-19.83	374.40	
434	63090.95	47.383	1.1	4.25	175.84	-54.554	-1.462	0	0	0.89	4.06	0.75	-1	0	0	-42.36	383.75	
435	63214.85	33.731	1.05	4.05	115.81	-49.13	-0.524	0	0	0.78	3.57	0.7	-1	0	0	-34.48	507.65	
436	63440.60	27.783	3.75	5.25	154.43	-51.336	1.82	0	0	3.14	5.49	2.05	-1	0	0	-7.07	119.00	
437	63499.35	28.84	2.7	3.1	119.09	-49.35	-1.204	0	0	2.13	4.82	2.15	-1	0	0	-10.85	177.75	
438	63622.65	33.767	2	4.7	154.58	-52.311	2.28	0	0	1.78	5.86	1.55	-1	0	0	-15.15	301.05	
439	63696.55	23.011	3.05	3.15	101.8	-51.989	-1.517	0	0	2.81	4.34	2.35	-1	0	0	-6.55	374.95	
440	63799.15	19.417	2.1	2.45	56.43	-50.251	-2.464	0	0	1.97	3.03	1.45	-1	0	0	-7.87	477.55	
441	63885.75	46.721	1.45	4.7	201.63	-49.838	-0.634	0	0	1.02	4.95	1.1	-1	0	0	-36.81	564.15	
442	63954.30	17.385	3.6	3.75	84.94	-48.449	0.009	0	0	3.18	4.66	3.15	-1	0	0	-4.38	18.30	
443	64296.85	16.511	3.4	2.1	55.13	-51.63	0.386	0	0	3.09	3.05	2.75	-1	0	0	-4.27	360.85	
444	64343.00	40.672	1.3	4.4	146.48	-51.888	-0.625	0	0	1.1	3.54	0.85	-1	0	0	-29.69	407.00	
445	64418.10	47.76	2	5.5	235.25	-48.881	-0.506	0	0	1.25	5.29	1.4	-1	0	0	-30.48	482.10	
446	64989.60	38.254	2.95	5.65	223.82	-51.29	0.469	0	0	2.49	6	2.2	-1	0	0	-12.29	439.20	
447	65212.70	20.419	1.05	4.7	74.96	-52.522	-1.6	0	0	0.96	4.46	0.5	-1	0	0	-17.03	47.90	
448	65325.85	52.586	1.6	6.55	278.93	-51.042	0.965	0	0	1.09	5.6	1.1	-1	0	0	-38.69	161.05	
449	65370.75	14.636	1.35	2.95	41.1	-53.588	-0.276	0	0	1.2	2.44	1	-1	0	0	-9.73	205.95	
450	65470.25	10.839	0.5	4.25	36.58	-55.85	0.717	0	0	0.4	1.76	0.15	-1	0	0	-21.44	305.45	
451	65696.45	38.042	1.5	4.9	157.93	-53.083	4.155	0	0	1.12	4.63	1.1	-1	0	0	-27.13	531.65	
452	65949.05	50.104	1.5	3.85	187.76	-53.193	0.184	0	0	1.11	4.06	1.1	-1	0	0	-35.96	169.85	
453	66263.80	18.451	1.45	2.95	47.3	-53.846	-0.671	0	0	1.24	2.53	0.8	-1	0	0	-11.91	484.60	
454	66423.95	41.986	1.6	4.2	168.46	-53.368	1.342	0	0	0.63	3.93	1.25	-1	0	0	-53.06	30.35	
455	66502.25	17.504	2.15	3.35	63.18	-49.599	0.625	0	0	1.98	4.11	1.05	-1	0	0	-7.07	108.65	
456	66566.50	42.327	2.25	4	172.46	-50.058	-0.193	0	0	1.86	3.92	1.75	-1	0	0	-18.22	172.90	
457	66620.25	50.26	2.8	9.15	389.3	-49.534	0.349	0	0	2.12	8.08	1.6	-1	0	0	-18.98	226.65	
458	67142.05	34.337	2.2	6.1	181.32	-49.626	-0.349	0	0	1.92	4.82	1.45	-1	0	0	-14.34	134.05	
459	67226.35	41.536	1.2	4.3	154.58	-52.825	0.285	0	0	0.98	4.32	0.95	-1	0	0	-33.91	218.35	
460	67282.40	39.835	1.7	3.7	152.57	-52.467	2.28	0	0	1.45	3.81	1.4	-1	0	0	-21.99	274.40	
461	67399.60	31.35	1.3	3.15	98.29	-52.384	0.607	0	0	1.14	3.49	0.95	-1	0	0	-21.97	391.60	
462	67460.70	18.083	2.55	3.6	77.9	-50.922	-1.241	0	0	2.32	4.79	1.95	-1	0	0	-6.24	452.70	
463	67542.20	38.539	1.7	4.45	158.25	-49.461	-1.526	0	0	1.39	3.97	1.25	-1	0	0	-22.25	534.20	
464	67554.45	42.823	5.25	10.6	457.99	-51.06	-1.526	0	0	4.79	10.26	3.35	-1	0	0	-7.16	546.45	
465	67671.30	57.597	2.25	5.8	314.64	-53.818	-1.499	0	0	1.62	6.23	1.55	-1	0	0	-28.39	48.90	
466	67684.95	41.095	0.95	4.2	154.7	-56.972	-1.499	0	0	0.79	4.03	0.65	-1	0	0	-41.66	62.55	
467	67759.85	12.935	1.45	1.6	25.97	-58.314	-1.278	0	0	1.35	1.18	1	-1	0	0	-7.66	137.45	
468	67744.20	33.151	1.7	4.1	133.05	-55.914	0.046	0	0	1.48	4.43	1.35	-1	0	0	-17.94	121.80	
469	67967.55	44.055	2.1	3.1	153.09	-52.458	-0.68	0	0	1.14	3.55	1.6	-1	0	0	-31	345.15	
470	67973.85	19.665	1.3	2.9	51.24	-58.231	-0.68	0	0	1.23	2.86	0.6	-1	0	0	-12.77	351.45	
471	68349.45	11.391	2.25	1.05	22.18	-51.281	-0.45	0	0	2.17	0.27	0.15	-1	0	0	-4.19	112.65	
472	68518.30	52.191	2.8	4.8	273.95	-54.103	0.129	0	0	1.53	5.82	2.2	-1	0	0	-27.21	281.50	
473	68711.65	47.558	4	4.85	289.1	-50.748	0.671	0	0	3.78	6.95	3.25	-1	0	0	-10.08	474.85	
474	68985.50	17.458	2.2	2.05	51.91	-50.922	-1.885	0	0	2.03	3.26	1.85	-1	0	0	-6.88	134.30	
475	69081.15	11.299	0.9	2.4	24.82	-49.074	-0.074	0	0	0.81	2.45	0.15	-1	0	0	-11.11	229.95	
476	69437.20	56.209	1.25	5.35	253.1	-51.088	0.303	0	0	0.9	5.13	0.8	-1	0	0	-49.84	586.00	
477	69497.50	33.482	3.3	8	249.83	-49.139	0.386	0	0	2.7	8.33	2.15	-1	0	0	-9.92	31.90	
478	69525.25	34.227	1.05	3.45	104.42	-53.202	-0.377	0	0	0.9	3.48	0.8	-1	0	0	-30.46	59.65	
479	69683.60	33.492	1.8	5.05	156.43	-49.24	-0.037	0	0	1.6	5.91	1.3	-1	0	0	-16.75	218.00	
480	70026.85	27.038	1.8	3.9	103.22	-50.711	-1.002	0	0	1.68	4.53	1.5	-1	0	0	-12.88	561.25	
481	70193.70	87.126	3.8	6.55	595.5	-49.24	0.285	0	0	2.38	7.86	2.5	-1	0	0	-29.34	113.70	
482	70512.95	36.195	2.6	5.2	184.23	-50.996	-0.441	0	0	1.92	5.32	1.9	-1	0	0	-15.1	432.95	
483	70575.40	42.961	1.15	3.7	139.79	-52.779	2.124	0	0	0.98	3.65	0.8	-1	0	0	-35.14	495.40	
484	71236.45	15.601	1.35	4.3	50.2	-50.251	0.46	0	0	1.22	1.78	0.4	-1	0	0	-10.26	542.05	
485	71614.10	43.65	2.65	7.1	264.51	-48.725	3.218	0	0	2.25	5.93	1.7	-1	0	0	-15.52	305.30	
486	71699.25	37.592	3	4.7	193.63	-50.086	-0.055	0	0	1.82	6.01	2.3	-1	0	0	-16.5	390.45	
487	71784.80	7.916	1.45	2.75	21.19	-52.237	0.101	0	0	1.32	2.29	0.5	-1	0	0	-4.79	476.00	
488	71948.90	16.328	1.1	3.4	50.25	-53.772	-2.776	0	0	0.98	2.05	0.4	-1	0	0	-13.28	25.70	
489	72075.00	11.758	1.35	2.2	29.49	-52.871	-0.818	0	0	0.97	3.06	0.95	-1	0	0	-9.68	151.80	
490	72245.90	55.556	1.65	4.75	247.05	-48.1	0.239	0	0	1.04	5.1	1.2	-1	0	0	-42.64	322.70	
491	72479.25	24.004	3.05	4.2	108.52	-50.012	0.625	0	0	2.39	5.21	2.05	-1	0	0	-8.04	556.05	
492	72493.15	20.271	2	5.55	101.89	-49.24	0.625	0	0	1.75	4.78	1.4	-1	0	0	-9.26	569.95	
493	72555.55	19.113	1.45	5.35	89.58	-51.685	-1.517	0	0	1.38	5.03	1.15	-1	0	0	-11.05	17.95	
494	72542.65	11.106	2.85	2.35	36.12	-48.174	0.064	0	0	2.61	2.12	1.1	-1	0	0	-3.4	5.05	
495	72582.95	11.575	1.4	2.2	23.43	-51.171	-0.653	0	0	1.3	0.77	0.4	-1	0	0	-7.12	45.35	
496	72817.15	12.871	1.2	3	37.12	-49.222	1.655	0	0	1.08	0.96	0.85	-1	0	0	-9.51	279.55	
497	72833.10	43.237	3.4	5.85	254.84	-51.915	-0.414	0	0	2.18	6.43	2.35	-1	0	0	-15.89	295.50	
498	72860.95	11.161	2.35	1.15	25.87	-55.528	1.673	0	0	2.22	1.53	1.4	-1	0	0	-4.03	323.35	
499	72938.55	18.837	4.8	2.85	86.59	-65.347	-0.322	0	0	4.65	1.21	0.45	-1	0	0	-3.24	400.95	
500	73119.85	17.412	1.15	3.5	51.64	-51.961	0.616	0	0	1.04	2.85	0.85	-1	0	0	-13.36	582.25	
